customer_id,risk_score,tenure,Retention_Strategy
106458,0.3802389173163417,31,Exclusive Device Early Access
106459,0.3932507519572347,93,Dedicated Account Manager
106460,0.34144905325306096,32,Automated Retention Voucher
106461,0.2988514886900055,40,Automated Retention Voucher
106462,0.5579598792000314,17,Exclusive Device Early Access
106463,0.5840337820522761,28,Exclusive Device Early Access
106464,0.4113482773291911,102,Dedicated Account Manager
106465,0.503784750522497,15,Exclusive Device Early Access
106466,0.3015270619234205,109,Dedicated Account Manager
106467,0.38244071785734285,99,Dedicated Account Manager
106468,0.6394905176370451,113,Dedicated Account Manager
106469,0.4513583227168284,75,Dedicated Account Manager
106470,0.34333807829477236,82,Dedicated Account Manager
106471,0.36010369805364556,101,Dedicated Account Manager
106472,0.5190805512767401,85,Dedicated Account Manager
106473,0.5020854524183914,67,Exclusive Device Early Access
106474,0.5609378991468981,51,Exclusive Device Early Access
106475,0.40985060693040193,103,Dedicated Account Manager
106476,0.32517333815291427,38,Automated Retention Voucher
106477,0.35789115810925515,67,Exclusive Device Early Access
106478,0.44416757711660415,8,Exclusive Device Early Access
106479,0.40760138806694995,77,Dedicated Account Manager
106480,0.3927109710720236,16,Exclusive Device Early Access
106481,0.29096417427099763,7,Automated Retention Voucher
106482,0.4175818875665976,36,Exclusive Device Early Access
106483,0.331986354894441,80,Dedicated Account Manager
106484,0.3018216277456349,99,Dedicated Account Manager
106485,0.3283827109064784,72,Automated Retention Voucher
106486,0.4712493554805752,78,Dedicated Account Manager
106487,0.5357352703240225,29,Exclusive Device Early Access
106488,0.5558669990110803,13,Exclusive Device Early Access
106489,0.6309364619742545,14,Exclusive Device Early Access
106490,0.5963691225694363,9,Exclusive Device Early Access
106491,0.4279749609748304,42,Exclusive Device Early Access
106492,0.49858743139275413,90,Dedicated Account Manager
106493,0.5820071124490919,8,Exclusive Device Early Access
106494,0.3513605024006239,42,Exclusive Device Early Access
106495,0.3933223014687319,72,Exclusive Device Early Access
106496,0.30412383990889114,8,Automated Retention Voucher
106497,0.5671290306616065,65,Exclusive Device Early Access
106498,0.5329268390159176,48,Exclusive Device Early Access
106499,0.481012929831477,110,Dedicated Account Manager
106500,0.5014078103902034,60,Exclusive Device Early Access
106501,0.35851605021358096,62,Exclusive Device Early Access
106503,0.4851009451834486,87,Dedicated Account Manager
106504,0.36600495756461865,66,Exclusive Device Early Access
106505,0.49925509291759373,80,Dedicated Account Manager
106506,0.4592147608235995,49,Exclusive Device Early Access
106507,0.47077468500434566,84,Dedicated Account Manager
106508,0.24284773630178355,37,Automated Retention Voucher
106509,0.5058191982099102,38,Exclusive Device Early Access
106510,0.35080996988534546,99,Dedicated Account Manager
106511,0.5655966846720135,50,Exclusive Device Early Access
106512,0.3815055465305702,64,Exclusive Device Early Access
106513,0.53740391273002,15,Exclusive Device Early Access
106514,0.49056163187914775,41,Exclusive Device Early Access
106515,0.3681934929624775,78,Dedicated Account Manager
106516,0.2863607861330719,64,Automated Retention Voucher
106517,0.5710482690508354,36,Exclusive Device Early Access
106518,0.6423348395615864,4,Exclusive Device Early Access
106519,0.2686734466177712,66,Automated Retention Voucher
106520,0.366760254680114,42,Exclusive Device Early Access
106521,0.5173200490713382,110,Dedicated Account Manager
106522,0.3973495982986024,6,Exclusive Device Early Access
106523,0.3823307258646643,82,Dedicated Account Manager
106524,0.5210146930320376,46,Exclusive Device Early Access
106526,0.5013087613105514,85,Dedicated Account Manager
106527,0.25343016438886357,62,Automated Retention Voucher
106528,0.24188921272053254,9,Automated Retention Voucher
106529,0.4739620218490848,72,Exclusive Device Early Access
106530,0.4141351617880856,22,Exclusive Device Early Access
106531,0.3915496765187601,102,Dedicated Account Manager
106532,0.41181155592363483,29,Exclusive Device Early Access
106533,0.5482049285970085,95,Dedicated Account Manager
106534,0.24408192085732236,40,Automated Retention Voucher
106535,0.5137418332793481,38,Exclusive Device Early Access
106536,0.44875638121281397,1,Exclusive Device Early Access
106537,0.459409667071323,110,Dedicated Account Manager
106538,0.5073787564908496,66,Exclusive Device Early Access
106539,0.398591303453976,18,Exclusive Device Early Access
106540,0.5874073629885536,5,Exclusive Device Early Access
106541,0.43438952973890155,33,Exclusive Device Early Access
106542,0.366129426222685,59,Exclusive Device Early Access
106543,0.4487515506972074,5,Exclusive Device Early Access
106544,0.3532403553861348,43,Exclusive Device Early Access
106545,0.41209459495447887,38,Exclusive Device Early Access
106546,0.4829223197804822,104,Dedicated Account Manager
106547,0.5295217499708936,50,Exclusive Device Early Access
106548,0.36088520762959797,13,Exclusive Device Early Access
106549,0.4551607856459829,29,Exclusive Device Early Access
106550,0.3726244188224226,99,Dedicated Account Manager
106551,0.6209574052498885,2,Exclusive Device Early Access
106552,0.5298168823499115,16,Exclusive Device Early Access
106553,0.6295370132266433,2,Exclusive Device Early Access
106554,0.6170579244499678,6,Exclusive Device Early Access
106555,0.5186419436019765,110,Dedicated Account Manager
106556,0.47459009907448146,118,Dedicated Account Manager
106557,0.5424424191200918,88,Dedicated Account Manager
106558,0.36388195397100753,11,Exclusive Device Early Access
106559,0.5683284956785685,84,Dedicated Account Manager
106560,0.534520189863185,92,Dedicated Account Manager
106561,0.43000125973000514,94,Dedicated Account Manager
106562,0.547335943451587,89,Dedicated Account Manager
106563,0.5634753673741293,83,Dedicated Account Manager
106564,0.5513434583463117,53,Exclusive Device Early Access
106565,0.5943944784921232,8,Exclusive Device Early Access
106566,0.3526469410250521,99,Dedicated Account Manager
106567,0.3141219557020411,111,Dedicated Account Manager
106568,0.2925840128290623,60,Automated Retention Voucher
106569,0.36954480292687936,52,Exclusive Device Early Access
106570,0.34286955246962036,110,Dedicated Account Manager
106571,0.4069263518534182,54,Exclusive Device Early Access
106572,0.4504536379079187,45,Exclusive Device Early Access
106573,0.3085523276166671,106,Dedicated Account Manager
106574,0.33938253231892135,111,Dedicated Account Manager
106575,0.3007422295585303,25,Automated Retention Voucher
106576,0.37828174133506276,33,Exclusive Device Early Access
106577,0.22413069429576576,38,Automated Retention Voucher
106578,0.5340056859832357,20,Exclusive Device Early Access
106579,0.514059995532696,102,Dedicated Account Manager
106580,0.3849022222843468,116,Dedicated Account Manager
106581,0.4740896381464406,62,Exclusive Device Early Access
106582,0.5536540859543481,85,Dedicated Account Manager
106583,0.33379609378900094,50,Automated Retention Voucher
106584,0.5202641542957499,119,Dedicated Account Manager
106585,0.5132226507100491,114,Dedicated Account Manager
106586,0.38390280632912727,90,Dedicated Account Manager
106587,0.5255245056854458,106,Dedicated Account Manager
106588,0.5559763989616324,17,Exclusive Device Early Access
106589,0.30630767927527,106,Dedicated Account Manager
106590,0.40766463353137966,51,Exclusive Device Early Access
106591,0.33350772401931383,26,Automated Retention Voucher
106592,0.3896093288391178,111,Dedicated Account Manager
106593,0.30350591478110434,101,Dedicated Account Manager
106594,0.32742335956610685,17,Automated Retention Voucher
106595,0.3322346465694281,79,Dedicated Account Manager
106596,0.4587324115022266,105,Dedicated Account Manager
106597,0.36503767107145596,83,Dedicated Account Manager
106598,0.31226719293464356,58,Automated Retention Voucher
106599,0.6284135523917491,6,Exclusive Device Early Access
106600,0.3189292765793481,60,Automated Retention Voucher
106601,0.49324096811651286,67,Exclusive Device Early Access
106602,0.3568067251136485,101,Dedicated Account Manager
106603,0.3488514743916607,27,Automated Retention Voucher
106604,0.5688018385134272,25,Exclusive Device Early Access
106605,0.2833054991971163,111,Dedicated Account Manager
106606,0.5371225442220334,100,Dedicated Account Manager
106607,0.5467815490167438,67,Exclusive Device Early Access
106608,0.501046727571339,54,Exclusive Device Early Access
106609,0.26680261747630457,74,Dedicated Account Manager
106610,0.3704280370058299,19,Exclusive Device Early Access
106611,0.3216416808556956,29,Automated Retention Voucher
106612,0.42294027809399143,65,Exclusive Device Early Access
106614,0.32241502442957026,22,Automated Retention Voucher
106615,0.3340218345947717,63,Automated Retention Voucher
106616,0.3242734085956092,78,Dedicated Account Manager
106617,0.16925706716921576,97,Dedicated Account Manager
106618,0.48904586975331343,75,Dedicated Account Manager
106619,0.3519499754276642,73,Dedicated Account Manager
106620,0.3537364422661195,67,Exclusive Device Early Access
106621,0.5063756569626482,14,Exclusive Device Early Access
106622,0.2744842902616828,46,Automated Retention Voucher
106623,0.5259367301071316,54,Exclusive Device Early Access
106624,0.36153043695643383,63,Exclusive Device Early Access
106625,0.5317288349670766,36,Exclusive Device Early Access
106626,0.4095062521838065,89,Dedicated Account Manager
106627,0.3762066900846896,65,Exclusive Device Early Access
106628,0.26752776924353733,37,Automated Retention Voucher
106629,0.5037377650619695,56,Exclusive Device Early Access
106630,0.35631591061174905,85,Dedicated Account Manager
106631,0.6275178141446658,3,Exclusive Device Early Access
106632,0.3394442956522487,41,Automated Retention Voucher
106633,0.36436379213146497,25,Exclusive Device Early Access
106634,0.3611122776032777,39,Exclusive Device Early Access
106635,0.549603998868536,79,Dedicated Account Manager
106636,0.40363891930849494,26,Exclusive Device Early Access
106637,0.16367960622552907,65,Automated Retention Voucher
106638,0.3959151235585495,45,Exclusive Device Early Access
106639,0.6127787741136443,7,Exclusive Device Early Access
106640,0.2949252519758673,106,Dedicated Account Manager
106641,0.1690518107346658,72,Automated Retention Voucher
106642,0.39665114885175407,36,Exclusive Device Early Access
106643,0.36534250121702044,60,Exclusive Device Early Access
106644,0.5114416862532081,118,Dedicated Account Manager
106645,0.5455905417768292,18,Exclusive Device Early Access
106646,0.29206234926179186,102,Dedicated Account Manager
106647,0.4233827442654765,1,Exclusive Device Early Access
106648,0.35682264519403956,103,Dedicated Account Manager
106649,0.5229610711016982,40,Exclusive Device Early Access
106650,0.5097199981546616,36,Exclusive Device Early Access
106651,0.4786348423661018,93,Dedicated Account Manager
106652,0.5349313405757288,20,Exclusive Device Early Access
106653,0.3372770183393583,16,Automated Retention Voucher
106654,0.391474584284146,56,Exclusive Device Early Access
106655,0.5321408340899876,113,Dedicated Account Manager
106656,0.5078039300348925,40,Exclusive Device Early Access
106657,0.38974181206560843,65,Exclusive Device Early Access
106658,0.327465695949151,48,Automated Retention Voucher
106659,0.37083995280358134,91,Dedicated Account Manager
106660,0.4731511270182882,108,Dedicated Account Manager
106661,0.3970756484851908,117,Dedicated Account Manager
106662,0.5603800617334816,33,Exclusive Device Early Access
106663,0.46289526074223286,32,Exclusive Device Early Access
106664,0.4229397849055782,111,Dedicated Account Manager
106665,0.44764521874108265,70,Exclusive Device Early Access
106666,0.543699164863599,40,Exclusive Device Early Access
106667,0.4638335220041084,41,Exclusive Device Early Access
106668,0.5328865704152836,21,Exclusive Device Early Access
106669,0.507210693965574,11,Exclusive Device Early Access
106670,0.35653287043066767,42,Exclusive Device Early Access
106671,0.6156254202966244,95,Dedicated Account Manager
106672,0.4178546210140579,79,Dedicated Account Manager
106673,0.6418563803527157,2,Exclusive Device Early Access
106674,0.18323101317875354,6,Automated Retention Voucher
106675,0.5172261732308556,104,Dedicated Account Manager
106676,0.36795288691660144,95,Dedicated Account Manager
106677,0.34563490619902704,95,Dedicated Account Manager
106678,0.5215490451335187,103,Dedicated Account Manager
106679,0.18808130045372976,76,Dedicated Account Manager
106680,0.39208120217288694,41,Exclusive Device Early Access
106681,0.5826309266319859,71,Exclusive Device Early Access
106682,0.2925788040093163,77,Dedicated Account Manager
106683,0.47999399501583406,101,Dedicated Account Manager
106684,0.380361571620496,64,Exclusive Device Early Access
106685,0.5855320382415816,7,Exclusive Device Early Access
106686,0.4812926668413534,75,Dedicated Account Manager
106687,0.514060644025646,88,Dedicated Account Manager
106688,0.28257311638436183,113,Dedicated Account Manager
106689,0.25829007588047287,22,Automated Retention Voucher
106690,0.41247744873149716,103,Dedicated Account Manager
106691,0.3937580455755448,3,Exclusive Device Early Access
106692,0.36129282902005927,87,Dedicated Account Manager
106693,0.39504808854791457,38,Exclusive Device Early Access
106694,0.37801857478100176,14,Exclusive Device Early Access
106695,0.4982036848405961,39,Exclusive Device Early Access
106696,0.414114501437354,66,Exclusive Device Early Access
106697,0.4169848252201502,23,Exclusive Device Early Access
106698,0.30435572710254216,66,Automated Retention Voucher
106699,0.34652702349023085,85,Dedicated Account Manager
106700,0.4531941468815225,105,Dedicated Account Manager
106701,0.417840777593122,67,Exclusive Device Early Access
106702,0.5432502258630398,72,Exclusive Device Early Access
106703,0.4762079642269504,110,Dedicated Account Manager
106704,0.6055070543378074,5,Exclusive Device Early Access
106705,0.33774244003527537,91,Dedicated Account Manager
106706,0.2421445029659233,117,Dedicated Account Manager
106707,0.37441944696032536,99,Dedicated Account Manager
106709,0.5199499341117707,108,Dedicated Account Manager
106710,0.35123246946034165,71,Exclusive Device Early Access
106711,0.26251147953815246,96,Dedicated Account Manager
106712,0.36625479624393364,44,Exclusive Device Early Access
106713,0.42675440149818233,15,Exclusive Device Early Access
106714,0.45888169144505314,11,Exclusive Device Early Access
106715,0.4385522031220829,23,Exclusive Device Early Access
106716,0.2720547698124125,87,Dedicated Account Manager
106717,0.5579836923630942,48,Exclusive Device Early Access
106718,0.5823074535164725,97,Dedicated Account Manager
106719,0.5176499301393883,40,Exclusive Device Early Access
106720,0.35565366715460345,95,Dedicated Account Manager
106721,0.4702021478515015,106,Dedicated Account Manager
106722,0.5308524631887311,39,Exclusive Device Early Access
106723,0.40805140067289,63,Exclusive Device Early Access
106724,0.4774784283193049,64,Exclusive Device Early Access
106725,0.38728377487801735,105,Dedicated Account Manager
106726,0.4045780209067038,45,Exclusive Device Early Access
106727,0.4079003135254097,47,Exclusive Device Early Access
106728,0.3275271228543645,93,Dedicated Account Manager
106729,0.17999551614173784,108,Dedicated Account Manager
106730,0.5590592940899285,4,Exclusive Device Early Access
106731,0.6019657743905272,9,Exclusive Device Early Access
106732,0.37354800471477406,112,Dedicated Account Manager
106733,0.36388526085616546,54,Exclusive Device Early Access
106734,0.2905043029297988,67,Automated Retention Voucher
106735,0.34886651740344277,108,Dedicated Account Manager
106736,0.31161611144812745,48,Automated Retention Voucher
106737,0.46820461054504575,54,Exclusive Device Early Access
106738,0.5198800058070168,101,Dedicated Account Manager
106739,0.33419583412624476,88,Dedicated Account Manager
106740,0.304836798554515,83,Dedicated Account Manager
106741,0.3464163522044761,43,Automated Retention Voucher
106742,0.25397840019167656,84,Dedicated Account Manager
106743,0.5940513727107546,99,Dedicated Account Manager
106744,0.2245702190626335,109,Dedicated Account Manager
106745,0.5143993104607566,76,Dedicated Account Manager
106746,0.3014044541686616,104,Dedicated Account Manager
106747,0.3664311101823144,97,Dedicated Account Manager
106748,0.24226532423025715,88,Dedicated Account Manager
106749,0.5218750594018011,64,Exclusive Device Early Access
106750,0.35643244351177444,52,Exclusive Device Early Access
106751,0.39141086263419345,76,Dedicated Account Manager
106752,0.3283603575980537,106,Dedicated Account Manager
106753,0.5311690588077363,63,Exclusive Device Early Access
106754,0.3776171830369719,84,Dedicated Account Manager
106755,0.4500422139013551,68,Exclusive Device Early Access
106756,0.470847868897435,78,Dedicated Account Manager
106757,0.2778875025646438,83,Dedicated Account Manager
106758,0.48030740633746105,7,Exclusive Device Early Access
106759,0.3311850946158315,15,Automated Retention Voucher
106760,0.6306869369924255,5,Exclusive Device Early Access
106761,0.41885901938545406,92,Dedicated Account Manager
106762,0.2973938705812365,107,Dedicated Account Manager
106763,0.24404997262205455,43,Automated Retention Voucher
106764,0.6537949026364587,10,Exclusive Device Early Access
106765,0.6303165904659536,2,Exclusive Device Early Access
106766,0.4660935341901206,53,Exclusive Device Early Access
106767,0.36992239475363803,77,Dedicated Account Manager
106768,0.40016098971976666,40,Exclusive Device Early Access
106769,0.5814269534433131,74,Dedicated Account Manager
106770,0.5629314280944664,19,Exclusive Device Early Access
106771,0.3203947769256208,87,Dedicated Account Manager
106772,0.41839156746568174,40,Exclusive Device Early Access
106773,0.31280355435507634,119,Dedicated Account Manager
106774,0.43177848015408105,92,Dedicated Account Manager
106775,0.37242985852109556,55,Exclusive Device Early Access
106776,0.5778180141287999,113,Dedicated Account Manager
106777,0.3512805161349251,116,Dedicated Account Manager
106778,0.36817985151740873,24,Exclusive Device Early Access
106779,0.40127465497494663,69,Exclusive Device Early Access
106780,0.3408240285640871,78,Dedicated Account Manager
106781,0.2281392566854786,43,Automated Retention Voucher
106782,0.3995410066305385,119,Dedicated Account Manager
106783,0.2688175278902374,81,Dedicated Account Manager
106784,0.5379601587274175,91,Dedicated Account Manager
106785,0.40976536968394495,24,Exclusive Device Early Access
106786,0.5167112350314997,108,Dedicated Account Manager
106787,0.26838679828072515,115,Dedicated Account Manager
106788,0.40609252074657654,108,Dedicated Account Manager
106789,0.3094786752033844,53,Automated Retention Voucher
106790,0.259982056401714,112,Dedicated Account Manager
106791,0.6106510948643427,2,Exclusive Device Early Access
106792,0.22738615734426817,25,Automated Retention Voucher
106793,0.5049383085617243,78,Dedicated Account Manager
106794,0.19250870373753226,92,Dedicated Account Manager
106795,0.5231488257212329,15,Exclusive Device Early Access
106796,0.2575012075426095,35,Automated Retention Voucher
106797,0.4136440728332546,11,Exclusive Device Early Access
106798,0.3558213406824723,13,Exclusive Device Early Access
106799,0.6387795431533608,3,Exclusive Device Early Access
106800,0.5733544534268643,118,Dedicated Account Manager
106801,0.38630099566298004,106,Dedicated Account Manager
106802,0.4736597331630719,73,Dedicated Account Manager
106803,0.5700125772036728,5,Exclusive Device Early Access
106804,0.2695458841650657,87,Dedicated Account Manager
106805,0.1898504406917648,64,Automated Retention Voucher
106806,0.5163310645869031,93,Dedicated Account Manager
106807,0.4188077765205811,59,Exclusive Device Early Access
106808,0.6286623389882329,2,Exclusive Device Early Access
106809,0.436839124813801,109,Dedicated Account Manager
106810,0.5203367214723152,105,Dedicated Account Manager
106811,0.31610671224381903,109,Dedicated Account Manager
106812,0.35926478290938413,79,Dedicated Account Manager
106813,0.4867972109408224,110,Dedicated Account Manager
106814,0.32478255838997816,9,Automated Retention Voucher
106815,0.37371134423155283,48,Exclusive Device Early Access
106816,0.2834127338039626,39,Automated Retention Voucher
106817,0.3299889197346498,57,Automated Retention Voucher
106818,0.6313330698924562,5,Exclusive Device Early Access
106819,0.24935991298401405,99,Dedicated Account Manager
106820,0.5706435875703413,36,Exclusive Device Early Access
106821,0.5644191631784048,15,Exclusive Device Early Access
106822,0.3805115202335106,24,Exclusive Device Early Access
106823,0.31206429468647073,14,Automated Retention Voucher
106824,0.3576937206926945,82,Dedicated Account Manager
106825,0.31252580722248485,110,Dedicated Account Manager
106826,0.46387482516904205,10,Exclusive Device Early Access
106827,0.34944191501574023,4,Automated Retention Voucher
106828,0.6125195369400535,105,Dedicated Account Manager
106829,0.39160806849073887,46,Exclusive Device Early Access
106830,0.39847015081261355,15,Exclusive Device Early Access
106831,0.5519538814789163,24,Exclusive Device Early Access
106832,0.34234399937211474,81,Dedicated Account Manager
106833,0.16340935895175346,10,Automated Retention Voucher
106834,0.32016672088034565,48,Automated Retention Voucher
106835,0.5075839429076756,116,Dedicated Account Manager
106836,0.5371826801851846,52,Exclusive Device Early Access
106837,0.38284442745151903,20,Exclusive Device Early Access
106838,0.3181852201601836,91,Dedicated Account Manager
106839,0.4596835215571205,52,Exclusive Device Early Access
106840,0.28231068664346237,48,Automated Retention Voucher
106841,0.6031686502301802,31,Exclusive Device Early Access
106842,0.2090461345498144,90,Dedicated Account Manager
106843,0.37966623957172607,59,Exclusive Device Early Access
106844,0.2735188783811385,58,Automated Retention Voucher
106845,0.4155041031041204,92,Dedicated Account Manager
106846,0.3427208479749401,44,Automated Retention Voucher
106847,0.3688545396169182,79,Dedicated Account Manager
106848,0.5466612981611847,21,Exclusive Device Early Access
106849,0.49905365069478363,69,Exclusive Device Early Access
106850,0.3265658350490061,52,Automated Retention Voucher
106851,0.38684204780047676,61,Exclusive Device Early Access
106852,0.3764746271282341,44,Exclusive Device Early Access
106853,0.47163158796445626,16,Exclusive Device Early Access
106854,0.2705540221902656,110,Dedicated Account Manager
106855,0.2373150488661121,48,Automated Retention Voucher
106856,0.5072748110220313,89,Dedicated Account Manager
106857,0.36314952165709824,108,Dedicated Account Manager
106858,0.30966067807180636,53,Automated Retention Voucher
106859,0.5605477589930693,98,Dedicated Account Manager
106860,0.48707613603812305,53,Exclusive Device Early Access
106861,0.4753305644734432,8,Exclusive Device Early Access
106862,0.46445114041879887,105,Dedicated Account Manager
106863,0.345863763758192,101,Dedicated Account Manager
106864,0.5949403834527851,68,Exclusive Device Early Access
106865,0.4538876119431955,99,Dedicated Account Manager
106866,0.2564645893489122,80,Dedicated Account Manager
106867,0.35628388805748396,96,Dedicated Account Manager
106868,0.6029355048422507,7,Exclusive Device Early Access
106869,0.28719459915198703,97,Dedicated Account Manager
106870,0.49418212910237835,26,Exclusive Device Early Access
106871,0.19779783244690544,117,Dedicated Account Manager
106872,0.5846757088157365,115,Dedicated Account Manager
106873,0.559642279380088,7,Exclusive Device Early Access
106874,0.29782840108884745,78,Dedicated Account Manager
106875,0.24945642817284655,46,Automated Retention Voucher
106876,0.3689835934979707,31,Exclusive Device Early Access
106877,0.5143569321196253,116,Dedicated Account Manager
106878,0.48040246217639276,48,Exclusive Device Early Access
106879,0.25047232415084875,66,Automated Retention Voucher
106880,0.43582879340138586,38,Exclusive Device Early Access
106881,0.3722026315561038,82,Dedicated Account Manager
106882,0.2971353496369182,31,Automated Retention Voucher
106883,0.416025905685787,44,Exclusive Device Early Access
106884,0.26168587142113425,84,Dedicated Account Manager
106885,0.3156081259651702,26,Automated Retention Voucher
106886,0.36742115420974464,94,Dedicated Account Manager
106887,0.3111907283780327,117,Dedicated Account Manager
106888,0.5913604977528913,84,Dedicated Account Manager
106889,0.5339825332615677,44,Exclusive Device Early Access
106890,0.4752687037094137,22,Exclusive Device Early Access
106891,0.3413415400499469,67,Automated Retention Voucher
106892,0.37934830457986624,53,Exclusive Device Early Access
106893,0.44803150385591817,30,Exclusive Device Early Access
106894,0.40510107608318907,44,Exclusive Device Early Access
106895,0.31928292152663096,116,Dedicated Account Manager
106896,0.4009829913673652,21,Exclusive Device Early Access
106897,0.4055799263298132,31,Exclusive Device Early Access
106898,0.5052792848716734,42,Exclusive Device Early Access
106899,0.23117897707054821,109,Dedicated Account Manager
106900,0.3967372466098086,43,Exclusive Device Early Access
106901,0.5755382089137472,35,Exclusive Device Early Access
106902,0.27828579632741063,36,Automated Retention Voucher
106903,0.38344032083955093,113,Dedicated Account Manager
106904,0.3596962698166319,43,Exclusive Device Early Access
106905,0.49984810679416997,44,Exclusive Device Early Access
106906,0.5560186881334017,44,Exclusive Device Early Access
106907,0.2629122850862617,104,Dedicated Account Manager
106908,0.5041073091859667,85,Dedicated Account Manager
106909,0.3591853990077044,72,Exclusive Device Early Access
106910,0.5582613509874854,26,Exclusive Device Early Access
106911,0.3412370399044309,14,Automated Retention Voucher
106912,0.23093652346639984,11,Automated Retention Voucher
106913,0.39714835921022906,36,Exclusive Device Early Access
106914,0.33578170664602924,95,Dedicated Account Manager
106915,0.48625762765779956,91,Dedicated Account Manager
106916,0.35465172374973075,94,Dedicated Account Manager
106917,0.4458639326665056,80,Dedicated Account Manager
106918,0.41371621874224246,62,Exclusive Device Early Access
106919,0.5205490891926592,43,Exclusive Device Early Access
106920,0.47917190380926433,87,Dedicated Account Manager
106921,0.33410961395046584,24,Automated Retention Voucher
106922,0.39355126367719145,9,Exclusive Device Early Access
106923,0.5193900488985478,99,Dedicated Account Manager
106924,0.2367990434869267,57,Automated Retention Voucher
106925,0.5069529175082492,75,Dedicated Account Manager
106926,0.30351286304237995,114,Dedicated Account Manager
106927,0.5428574553834026,82,Dedicated Account Manager
106928,0.2273812778606218,91,Dedicated Account Manager
106929,0.3763744350192153,58,Exclusive Device Early Access
106930,0.3811196365071885,38,Exclusive Device Early Access
106931,0.22367041644653687,42,Automated Retention Voucher
106932,0.36065272774694973,108,Dedicated Account Manager
106933,0.35520880462743815,46,Exclusive Device Early Access
106934,0.3790696940535962,112,Dedicated Account Manager
106935,0.5959351878908747,4,Exclusive Device Early Access
106936,0.3265298684929982,35,Automated Retention Voucher
106937,0.43579940210243723,113,Dedicated Account Manager
106938,0.26056218175468004,70,Automated Retention Voucher
106939,0.1728495696786422,44,Automated Retention Voucher
106940,0.5520299109625183,21,Exclusive Device Early Access
106941,0.5071405826134964,58,Exclusive Device Early Access
106942,0.37936211988903534,114,Dedicated Account Manager
106943,0.2406284978802252,43,Automated Retention Voucher
106944,0.5040939690265571,58,Exclusive Device Early Access
106945,0.2484868088681379,43,Automated Retention Voucher
106946,0.5102965797412489,103,Dedicated Account Manager
106947,0.42867384086577215,82,Dedicated Account Manager
106948,0.37364272354887346,74,Dedicated Account Manager
106949,0.5443997224607886,80,Dedicated Account Manager
106950,0.43412203056641296,49,Exclusive Device Early Access
106951,0.19640869764845434,97,Dedicated Account Manager
106952,0.3824242070770828,74,Dedicated Account Manager
106953,0.5813337042446208,9,Exclusive Device Early Access
106954,0.548958230799285,45,Exclusive Device Early Access
106955,0.3338472368657506,105,Dedicated Account Manager
106956,0.4417590403883977,31,Exclusive Device Early Access
106957,0.5705652246742341,114,Dedicated Account Manager
106958,0.4844875788876757,97,Dedicated Account Manager
106959,0.49044793878391185,118,Dedicated Account Manager
106960,0.42129505854838456,95,Dedicated Account Manager
106961,0.5522234766694547,16,Exclusive Device Early Access
106962,0.4441974471001816,23,Exclusive Device Early Access
106963,0.4749171352720683,58,Exclusive Device Early Access
106964,0.5160875735411825,43,Exclusive Device Early Access
106965,0.49637094167419793,112,Dedicated Account Manager
106966,0.19885371381254688,101,Dedicated Account Manager
106967,0.5851597210531243,91,Dedicated Account Manager
106968,0.38233629897863025,112,Dedicated Account Manager
106969,0.5267943031536263,8,Exclusive Device Early Access
106970,0.24717091324078336,84,Dedicated Account Manager
106971,0.34527009904439177,104,Dedicated Account Manager
106972,0.5506763833908764,117,Dedicated Account Manager
106973,0.5125252479705475,100,Dedicated Account Manager
106974,0.3221679778779417,97,Dedicated Account Manager
106975,0.5331397636273612,93,Dedicated Account Manager
106976,0.4183515611131773,16,Exclusive Device Early Access
106977,0.3492331580415555,50,Automated Retention Voucher
106978,0.4182037266678594,105,Dedicated Account Manager
106979,0.5211545471424447,76,Dedicated Account Manager
106980,0.5000082600713339,31,Exclusive Device Early Access
106981,0.5042320989493363,86,Dedicated Account Manager
106982,0.38359462652333415,4,Exclusive Device Early Access
106983,0.3674321945951779,48,Exclusive Device Early Access
106984,0.4477946356399614,90,Dedicated Account Manager
106985,0.39864947724653155,94,Dedicated Account Manager
106986,0.44330644476315745,61,Exclusive Device Early Access
106987,0.6165894200068179,33,Exclusive Device Early Access
106988,0.24081898646762567,60,Automated Retention Voucher
106989,0.3043720338412621,22,Automated Retention Voucher
106990,0.3248162582534416,112,Dedicated Account Manager
106991,0.4617099901672264,103,Dedicated Account Manager
106992,0.3008829961770317,86,Dedicated Account Manager
106993,0.5082378047239761,41,Exclusive Device Early Access
106994,0.3324694556165753,18,Automated Retention Voucher
106995,0.4422692476795985,7,Exclusive Device Early Access
106996,0.5457761386110439,46,Exclusive Device Early Access
106997,0.4835418162373277,100,Dedicated Account Manager
106998,0.5016453787438796,45,Exclusive Device Early Access
106999,0.4275683606204906,96,Dedicated Account Manager
107000,0.5606999849164027,22,Exclusive Device Early Access
107001,0.28683686150030374,96,Dedicated Account Manager
107002,0.4141425055746496,10,Exclusive Device Early Access
107003,0.3491157522732022,41,Automated Retention Voucher
107004,0.41180752229650164,18,Exclusive Device Early Access
107005,0.39567663806577547,72,Exclusive Device Early Access
107006,0.48306046790309515,23,Exclusive Device Early Access
107007,0.48530821878032215,2,Exclusive Device Early Access
107008,0.36933989308913623,39,Exclusive Device Early Access
107009,0.4354038038292306,1,Exclusive Device Early Access
107010,0.28939760288717564,46,Automated Retention Voucher
107011,0.5483624749927174,31,Exclusive Device Early Access
